filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,tempo,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,danceability,energy,valence
Another One Bites The Dust.mp3,0.482448,0.123466715,2403.3471620583387,2342.9197766980897,4780.460452647837,0.12107873475407,112.34714673913044,-158.70685,86.79175,-5.2522435,29.116793,6.9737444,8.950262,9.028149,5.450004,-0.6012434,5.3446813,-3.5545766,-1.1633713,-1.742767,0.3053583559782609,0.7922677729646671,0.533199688293095
Any Colour You Like.mp3,0.3817065,0.119991206,1584.618428921316,1849.092938852831,3107.0138417119565,0.0802561229531338,151.99908088235293,-123.620995,134.37166,-23.49023,25.073965,6.743134,12.862754,-3.9920318,7.4619594,-1.4332837,5.030182,0.31752777,2.6035607,-3.7245338,0.5958929362876573,0.7267694743137053,0.38959846024873546
Any Colour You Like_1.mp3,0.38282508,0.16144696,1517.8558600766828,1779.1535129708952,2932.1267155263104,0.0778203327305224,151.99908088235293,-98.582115,138.651,-25.27903,25.600365,6.320462,13.340522,-4.0601,7.664445,-1.4597948,5.1520214,0.266791,2.5464625,-3.7281132,0.6032003069554915,0.7214284688061346,0.3741797751290302
Arboria (Planet Of The Tree Men).mp3,0.22324918,0.023401402,1402.6595081363282,1511.445044001411,2615.244070536782,0.0717052530117908,129.19921875,-450.39423,98.00426,-1.6308861,20.335665,-19.247458,-31.13254,-20.17561,-14.885818,-11.47345,-2.7388856,-2.847285,-3.9820418,3.5020497,0.48854635033962757,0.2526211726509063,0.3291965813138092
Arnold Layne.mp3,0.33912,0.18251313,1952.4477668563036,2244.583386455848,4283.794456155446,0.0817834559185481,135.99917763157896,-82.12628,106.4345,-0.29708567,35.86405,0.8143642,8.906042,-2.0920634,9.056686,-1.9795575,5.757846,-2.040051,1.2796494,-0.6470249,0.49797816842856624,0.7561958213485043,0.47581769999261136
Astronomy Domine.mp3,0.34776965,0.07579033,2198.6940948091715,2196.8384360011564,4442.294803123719,0.1101896916060368,129.19921875,-190.25998,90.950645,-15.153664,36.2602,-2.4845793,1.4100251,-4.308553,8.059705,-3.009073,4.5184174,-3.7836587,0.13409004,-5.1499763,0.40366210937499997,0.6306375075847337,0.4944742139810617
Astronomy Dominé.mp3,0.35103053,0.14312406,1914.944689547065,1958.4603581914264,3836.195957666164,0.1024409925666497,123.046875,-115.29015,119.03701,-26.900436,26.86052,0.14966376,6.959554,-6.821208,5.4131265,-1.0442064,3.0287895,0.5269232,5.5484715,-7.0308414,0.36777343749999997,0.7531955751637652,0.4363020137286348
Astronomy_1.mp3,0.44153908,0.20040874,2888.52172157431,2654.142773913291,5852.646905769188,0.1318305203893203,172.265625,-65.676216,57.379803,-5.0666833,36.37216,9.81365,14.781921,6.1402836,8.93217,4.3663306,8.858682,7.2837615,9.0802145,-0.8408335,0.6548828124999999,0.8310817377259448,0.6206200188965925
Atom Heart Mother.mp3,0.32294276,0.0878525,1430.1548705535802,1679.6908486860898,2796.1275697932206,0.0718054363603109,135.99917763157896,-212.38521,130.53677,-8.972346,24.430069,2.0020278,2.2260983,3.1816676,1.3047054,-5.767218,4.1406593,-1.1211773,-1.9436935,-4.9446793,0.5279122271032778,0.6415273896442865,0.3529768431411192
Attitude_1.mp3,0.51516014,0.2641025,3046.546670812207,2760.8835954395627,6300.88554412533,0.1450277301359253,151.99908088235293,8.10434,57.54009,-7.6871495,34.005863,13.09216,11.736393,8.052866,14.50962,6.7947044,10.139521,3.5934834,8.032201,0.98509866,0.5366613051470587,0.8437237336649765,0.649765116511166
Autumn '68.mp3,0.28320786,0.09294719,929.3919844551546,1287.0440277750947,1724.3823742622162,0.0499489794945705,123.046875,-227.16992,178.82845,-9.570652,29.478813,5.5135126,3.9440815,3.20399,7.2044816,3.2749212,6.814571,0.7243953,0.02715147,-3.332928,0.5179264990162884,0.6320344987564124,0.25381970191740233
Back Chat.mp3,0.4250617,0.09068602,2626.4964484411707,2378.8420931336186,5192.122496480234,0.1359913810102221,117.45383522727272,-142.88112,72.35896,-15.857394,39.978725,2.941259,6.6837993,-2.6729448,13.513446,-4.5649314,3.637838,-3.6652222,3.660567,-1.9298561,0.33514737215909085,0.7542358358752936,0.5600049064858195
Bad Seed_1.mp3,0.4998927,0.26132652,2926.6711553982304,2759.3034646585747,6210.574385851926,0.1394426314793795,129.19921875,-1.740442,64.99258,-2.392247,29.628511,13.757759,9.390588,7.6476455,10.893375,2.872934,5.627807,0.8083063,6.4431615,-0.1509226,0.40366210937499997,0.8341336924318584,0.6375800486221449
Battery_1.mp3,0.4640657,0.20387761,2626.465764196282,2260.4098512295727,4946.737944541805,0.1335860227462514,95.703125,-52.12564,61.78649,-20.340929,53.67633,14.684496,18.363077,6.3037734,12.040146,-3.899714,1.872431,3.7841084,4.11947,-2.6785688,0.20826822916666668,0.8101172611357026,0.5451978078233248
Battery_1_1.mp3,0.52938366,0.19052292,2809.183721962101,2416.0175639630806,5395.239246568689,0.1565071084874885,103.359375,-31.896406,62.71711,-21.559021,44.915005,2.463461,5.867672,-1.4835073,12.222476,5.253466,6.909576,-0.24897194,2.883356,-0.41499612,0.2529296875,0.8247346977569681,0.5829205676915952
Battery_1_2.mp3,0.47704837,0.22088507,2704.175731803773,2476.170132721433,5438.6102905400885,0.1354760492388155,99.38401442307692,-42.629063,66.214806,-28.462473,18.47481,5.300951,6.155158,1.2134995,9.854838,1.3836244,8.992702,-0.11151234,5.107313,-2.2256463,0.22974008413461533,0.8163340585443019,0.5799388397705565
Battery_1_3.mp3,0.5042912,0.13228801,2068.3665873598407,2346.62755006957,4568.041923587262,0.0778037476259236,135.99917763157896,-93.724434,93.50978,-3.2185094,55.869446,4.1364417,9.375568,4.9463186,18.872591,-1.689628,5.018825,1.2085931,-0.44535047,-1.065417,0.5099172933064398,0.7654693269887872,0.5001651024946803
Battle Theme.mp3,0.5069211,0.17341712,3047.199391620175,2437.0602787793664,5739.940400243405,0.1900333372592127,117.45383522727272,-19.771713,51.7772,-25.373953,41.930492,3.9409306,11.459077,3.1946735,13.819377,-0.6265025,9.81918,-6.475698,2.9321792,-1.4353154,0.33514737215909085,0.843775951329614,0.6093524740094383
Better Than You_1.mp3,0.48407707,0.24544348,2734.8139135604365,2571.623408372021,5677.629332509382,0.1282629140805427,151.99908088235293,-16.201504,69.548416,-13.114445,29.14878,6.047537,10.810509,8.446896,13.29411,3.23446,9.46547,0.15991314,6.761642,-0.5471452,0.5366613051470587,0.8187851130848349,0.5949343174025463
Bicycle Race (1991 remix).mp3,0.5132719,0.103038244,2981.1859621157423,2641.9969392160406,6006.642046014858,0.1464651998597475,86.1328125,-117.55466,55.875893,-0.24472561,41.16534,2.7161891,20.58885,8.4252205,16.119251,1.8742628,11.882544,0.37878147,5.1973553,-0.49510175,0.15244140625,0.8384948769692594,0.6283682136135793
Bicycle Race.mp3,0.3932439,0.15297583,3081.667626595842,2596.5314630930434,5981.906701603136,0.1724622813367946,112.34714673913044,-94.36295,52.298634,-9.300684,32.85942,3.945677,10.682906,3.656662,5.9754105,-5.9410653,6.4974422,-7.2076735,1.8367422,-5.947212,0.3053583559782609,0.8465334101276674,0.6327331955462145
Biding My Time.mp3,0.40198377,0.10303004,1889.732376369928,2251.71888696428,4042.193190736827,0.0844018738144743,129.19921875,-167.07884,107.02559,2.5287583,17.5871,17.17187,11.115953,1.5988064,7.586334,-0.9347825,6.2571115,0.5989517,4.703167,-1.5227458,0.4504564879315771,0.7511785901095942,0.4704380985075278
Bijou.mp3,0.25788748,0.049281377,1889.1646491271008,1752.583569379581,3589.106266227311,0.1135061246090408,123.046875,-241.26689,114.36528,-43.715553,26.51611,-15.93634,-0.59511876,-6.639962,3.218809,-5.8374753,0.468529,-3.9041286,-1.2701956,-4.4364543,0.36777343749999997,0.44682143393016804,0.4079894110851577
Bike.mp3,0.36062846,0.123442255,2156.3785235471696,2128.7729115387497,4231.099659737611,0.1184584252151202,117.45383522727272,-108.875404,103.59425,-23.59529,16.615528,-3.0245574,2.2085955,-9.676049,-1.5225338,-7.0460267,-0.94972956,-3.2946491,-3.3044584,-9.720278,0.33514737215909085,0.7725102818837736,0.4817344662970606
Bike_1.mp3,0.35946766,0.08071979,2110.808304342487,2112.504236201588,4150.935855529469,0.1148595481613413,117.45383522727272,-151.93529,106.17507,-22.539465,17.023405,-2.4502504,2.1619112,-9.410192,-1.5280249,-6.7792535,-0.76783675,-2.9499817,-3.125719,-9.440424,0.33514737215909085,0.653183404347399,0.4751438599594472
Blackened_1.mp3,0.45351428,0.1122863,2976.0063304692644,2497.6858151230285,5717.010776887691,0.1527734183472975,129.19921875,-116.68675,44.359245,-14.840124,56.287773,17.890116,10.423549,1.2745721,14.599027,-0.14807808,1.9658289,2.55813,2.9137716,-5.1180916,0.40366210937499997,0.8380805064375412,0.609811359937305
Bleeding Me_1.mp3,0.41269076,0.21035704,2229.90574419459,2502.9905974869957,4936.60798394795,0.0887832474500792,117.45383522727272,-66.386116,87.84176,4.1655655,35.06492,15.38739,13.805956,9.179958,12.342423,1.8403832,9.751041,3.4008043,9.040927,0.2856217,0.3687976298088532,0.7783924595355672,0.5358643991053336
Bleeding Me_1_1.mp3,0.4321911,0.14968397,2327.3882616409387,2650.681259135421,5429.848417949068,0.077750406576911,123.046875,-96.80019,79.47214,9.89915,43.510418,12.184138,16.356228,0.68853676,8.198848,-0.02517862,8.948525,0.32759643,6.2278943,1.1454276,0.43452221776926697,0.7861910609312751,0.5640739835560216
Bleeding Me_1_2.mp3,0.41801578,0.22597438,2840.028908427168,2763.920935914769,6152.648361285184,0.1328756147409248,117.45383522727272,-25.134779,68.29977,-2.778694,27.757433,13.904624,8.658162,3.2264373,9.126447,0.37429252,8.903944,-0.70286626,5.8772073,-1.9055064,0.33514737215909085,0.8272023126741734,0.6294930078320629
Blitzkrieg_1.mp3,0.50340325,0.090813525,2838.384525099404,2575.2257506901337,5710.821446869642,0.1422432034096388,99.38401442307692,-112.44193,62.74702,-9.035604,46.84733,5.974009,13.325673,6.894887,9.76778,0.17559588,3.2114873,-2.0854862,0.62270164,-7.883498,0.22974008413461533,0.7719519120079523,0.6057416713462072
Blitzkrieg_1_1.mp3,0.5220064,0.22049363,3063.517296899768,2601.687811456649,5950.831938642232,0.1680678904828481,99.38401442307692,-20.746038,53.3199,-6.5306783,50.69975,5.030854,12.902428,6.895461,8.529007,-0.06404991,2.670517,-1.7459847,0.7021656,-7.205111,0.22974008413461533,0.8450813837519815,0.6315627061220579
Body Language (1991 Remix by Susan Rogers).mp3,0.51488316,0.111310735,2474.5932734172607,2479.1055968543683,5232.709099264706,0.0917159336065155,135.99917763157896,-130.78639,72.68837,-6.692612,45.593525,14.05011,22.439491,-5.0995164,11.901639,3.4815204,7.7949142,0.6628245,4.7237444,0.74260384,0.46818073536466404,0.7979674618733809,0.5573475269485221
Body Language.mp3,0.4838881,0.09533912,2201.373594645725,2511.887178428748,4820.843602641464,0.0797918581495098,135.99917763157896,-205.80602,85.59787,20.92012,38.20363,15.545505,6.753626,0.9049069,9.7422,-2.3390615,7.5312233,-1.8506409,2.3245213,-2.4996462,0.5039529617356812,0.748144607571658,0.534123256768166
Bohemian Rhapsody.mp3,0.36789206,0.11316422,2459.956288390016,2332.1371245232704,4878.759408127073,0.1202519465842307,143.5546875,-168.20897,70.51949,-5.55058,35.241333,3.6848283,3.6974225,6.4913783,4.845997,-3.850798,8.956472,-4.1637206,5.0565195,-4.3720613,0.48740234374999997,0.7967965030712013,0.5375127694044104
Brain Damage.mp3,0.3799158,0.0745436,1869.2172606343704,2179.2505169694064,3911.7806373243434,0.0843397524585725,135.99917763157896,-184.58902,114.04022,-12.272598,26.848896,16.819624,8.314753,3.7292807,5.0438952,-0.13587283,8.382177,1.6009033,0.04592689,-2.8733969,0.490309278808493,0.5967989808507497,0.45932804068461286
Brain Damage_1.mp3,0.37619504,0.10106902,1731.2198397059688,2052.231336847874,3548.42909221052,0.0789880598398813,135.99917763157896,-160.42638,121.40614,-15.460141,26.898827,16.527864,7.811682,3.41453,4.576063,-0.74491674,7.898225,1.1033986,-0.5527312,-3.4173093,0.5063643566645666,0.7384975871764775,0.4296509010765811
Breadfan_1.mp3,0.41719615,0.19630371,2753.942753166652,2570.1137061906907,5656.121794216296,0.1257040851614027,129.19921875,-58.102436,59.590324,-4.2174425,57.784943,14.637473,8.409546,1.888806,11.754097,-2.1732578,0.10736905,-1.1605732,1.301821,-6.7002044,0.40366210937499997,0.8203154202533322,0.5966584885905015
Breadfan_1_1.mp3,0.4011788,0.094850935,2323.5007899389643,2418.9578261411166,4957.699606757725,0.0957007335810489,129.19921875,-143.0122,78.06879,-5.3949776,54.64143,13.109654,8.114686,0.61762714,11.096593,-2.6082723,-0.30854797,-1.2826883,1.1751335,-6.497664,0.41655990863185327,0.7549856731951171,0.534719807261536
Breadfan_2.mp3,0.431275,0.09994039,2532.7721217805247,2305.710431475112,5016.253090202869,0.1303303179358904,129.19921875,-124.50102,71.13794,-14.963392,55.682228,11.38112,8.598398,1.0370026,12.0223465,-1.977104,0.49833605,-0.6513315,2.0065894,-6.3353095,0.40366210937499997,0.8022641097424419,0.5414910161124415
Breakthru.mp3,0.45251578,0.12728135,2541.6467763248347,2425.3784275281214,5133.741590711806,0.126483293583988,89.10290948275862,-89.77524,78.187675,-12.458102,34.689434,0.5587896,9.415017,2.0860631,9.0436325,-7.001296,7.066179,-4.3773856,1.6899781,-1.5271733,0.1697669719827586,0.8033317421059868,0.5573369810734987
Breast Milky.mp3,0.35799077,0.07372236,929.1830688487752,1320.981932958946,1733.386331027399,0.044874474413463,135.99917763157896,-257.62225,171.7232,1.8162344,18.472746,9.158729,6.7268186,25.075409,3.8155954,-9.148852,13.104716,10.126968,3.179786,-6.4630423,0.6087051129438216,0.516668805507902,0.25804104850474574
Breathe.mp3,0.34261367,0.12149772,1555.0306060071468,2164.400089990379,3112.100478834113,0.061334629145452,129.19921875,-154.91728,127.36505,9.334661,13.004038,16.645195,9.845741,-3.863047,5.637487,-0.26463702,5.1841063,-1.1821328,1.0150511,-6.565934,0.519658221938644,0.7244024484805718,0.426053071849512
Brighton Rock.mp3,0.37811983,0.1168106,2127.77778080109,2170.30106813886,4472.309623969781,0.0970398483053935,112.34714673913044,-120.88349,103.94296,-14.159702,34.652092,-7.799029,4.948651,-3.5300531,3.9235003,-0.6365577,-0.044699725,-4.947129,-4.3524995,-3.3627083,0.3142388110620804,0.7702222224640872,0.4840654115974665
Bring Back That Leroy Brown.mp3,0.39407414,0.1015719,2769.4688682880314,2564.928374457689,5552.5580367911125,0.1490981453687821,117.45383522727272,-111.01836,73.230225,1.4722625,33.445568,-0.19959792,1.0136387,-6.95082,6.0877223,-6.6301203,3.8123538,-2.4732156,2.1218064,-7.932008,0.33514737215909085,0.8215575094630425,0.5975629336360143
"Broken, Beat & Scarred_1.mp3",0.46063152,0.3696992,2984.777192936901,2655.7129735743147,6063.939247294496,0.145488870681736,123.046875,44.947945,59.098667,-7.156982,40.801926,5.313912,10.696456,-0.03468116,9.911612,1.7345027,5.6160765,-3.685163,5.2296524,-1.684905,0.36777343749999997,0.838782175434952,0.6304418409904795
Burning Bridges.mp3,0.34224913,0.07407894,2150.064648090234,2283.994706768305,4497.771580564681,0.1178751160314984,117.45383522727272,-193.77805,94.91778,-10.229342,29.215437,16.106525,9.58653,-3.4063966,4.984117,-5.738255,6.461796,-2.7258704,0.7358274,-11.565021,0.33514737215909085,0.6164788118472186,0.5005058031550615
Calling All Girls.mp3,0.41794416,0.10074142,2749.12286608004,2583.5447548858256,5672.001609389102,0.1293437053437124,135.99917763157896,-112.74406,65.30535,0.4077408,44.362553,4.5103664,12.351257,-0.97081983,7.815139,-0.74953586,6.8604293,-2.0638278,4.132578,-3.8675213,0.44332853618421053,0.8199298292864032,0.5978553809687321
Calling.mp3,0.36440232,0.059037708,1125.4338278168184,1582.862918329328,2129.7108736166238,0.0547922208775037,123.046875,-256.74655,152.86774,7.0322013,24.06375,2.9230108,7.7373996,-0.052239202,4.1028934,3.2688892,4.990053,-3.013913,1.0061535,1.536781,0.5033967748674889,0.44426095422534545,0.31040124757284787
"Careful With That Axe, Eugene.mp3",0.32674214,0.07674581,2149.9903581092485,2432.811672354554,4758.49033783202,0.0847031279046562,161.4990234375,-201.68892,90.71815,5.9310455,27.904818,2.0368514,3.7347646,-5.2368813,6.128301,-4.750768,5.631853,-3.6836112,-0.012420395,-5.476921,0.6379682530047813,0.6324740886487399,0.5191004948552441
"Careful With That Axe, Eugene_1.mp3",0.35703918,0.16957633,2099.5447434387684,2334.6646729030244,4473.543261048258,0.0910538370020721,135.99917763157896,-104.619385,90.23481,4.6774635,46.903965,11.732983,3.768725,-2.5542948,2.8241615,-3.2668543,9.80477,-6.69162,1.3993443,-6.867305,0.47016702517799425,0.7679635794751014,0.5017875584567549
"Careful with That Axe, Eugene_2.mp3",0.34384272,0.11690864,1507.9107286550943,1984.0974305771144,3332.601356045512,0.0520769321518456,92.28515625,-190.60564,110.876945,11.28021,52.39776,10.171982,16.40997,0.36150733,6.6676865,-2.6060548,3.9630942,-1.2730331,-0.8791052,1.7951787,0.33209928166946323,0.7206328582924075,0.39880325168764874
Carpe Diem Baby_1.mp3,0.48543704,0.28137612,2664.006290018817,2531.025133866707,5484.180514243744,0.1194871570003118,143.5546875,-4.9650316,69.38985,-15.245025,41.01398,15.300405,14.40579,7.5916977,11.672421,5.087199,7.489639,1.6651781,5.993372,-1.6968313,0.48740234374999997,0.8131205032015053,0.5827787707352201
Celestial Voices.mp3,0.35195696,0.19907904,1063.1017771704578,1452.269717901642,2049.263321707903,0.0366951422433161,123.046875,-183.24733,161.9819,-16.562906,24.66735,5.892685,18.532782,16.462723,12.186108,4.930758,10.441358,4.7647185,-1.4199758,4.3438663,0.5576880107700517,0.6850481421736366,0.287843892454751
Chapter 24.mp3,0.3235319,0.10817452,1872.155456311067,1729.2194643719663,3505.763675543989,0.1124795250045658,123.046875,-149.24757,123.01432,-44.295086,33.958668,-9.536323,6.124581,-6.3182263,2.37812,-9.49877,2.616288,-0.98187745,0.31849107,-3.8584244,0.36777343749999997,0.7497724365048853,0.4033679786776025
Childhood's End.mp3,0.35157868,0.10225348,1942.3115682049151,2152.1297851032205,4200.000174104869,0.0832333197586807,123.046875,-193.28122,100.16392,10.492176,29.50728,17.10673,8.4161825,-0.77541137,3.7839189,-7.3815227,3.2583752,-0.38544464,2.662793,-4.9641495,0.41807347822395785,0.7553849254563932,0.4632473799583941
Chinese Torture .mp3,0.4285634,0.10445644,1833.444748393901,1819.939988082684,3712.275226119832,0.1007218144962809,129.19921875,-173.45786,110.43477,-18.267782,37.49896,-18.366228,6.7984247,-4.99769,4.6063385,-1.1852863,0.58817464,1.1997422,2.2008443,0.3881596,0.40366210937499997,0.7466755798715121,0.4108369733497256
Cirrus Minor.mp3,0.31449422,0.062147304,1747.292303629015,1526.9369569250368,3151.49802343351,0.1114082108200788,107.666015625,-321.57733,114.12382,-31.03804,58.24008,20.20278,-5.913738,1.1865867,-5.8565226,-4.9760695,-1.2649934,-1.0268674,-2.805808,-9.623972,0.27805175781249997,0.5126672082903211,0.3655963499785311
Cirrus Minor_1.mp3,0.30957824,0.05675304,1788.4863490214525,1540.688939885977,3181.278830945531,0.1140110516901511,107.666015625,-323.9139,108.83644,-32.48568,59.74134,18.99381,-4.8670135,0.5573687,-5.4140024,-5.2075033,-1.1408671,-1.1284091,-2.7091796,-9.835322,0.27805175781249997,0.48359714792171615,0.37143475238789236
Cluster One.mp3,0.31556922,0.05380074,1205.2603976266128,1573.467548782515,2468.0828218397137,0.0501779284994985,103.359375,-288.52136,141.28537,-5.030062,13.728006,6.756779,9.705443,-3.0368886,1.6657685,5.971405,-0.85665673,-0.45693794,6.3418965,6.881999,0.4023959020015045,0.4192252718101289,0.3172094833604756
Coming Back To Life.mp3,0.3231238,0.13132024,1834.9247040000448,1988.627057080916,3704.169455194885,0.0905072304943247,89.10290948275862,-123.68935,115.19247,-19.317501,33.43004,3.5418332,10.080546,-0.79876304,1.0788001,-3.5197108,4.05443,-4.34504,3.2294188,-2.0823307,0.19824528049978452,0.7467939763200035,0.432070852535119
Coming Soon.mp3,0.4082818,0.20891783,2422.177216495196,2438.2623086344465,4992.849661456567,0.108712782221129,135.99917763157896,-37.54334,84.14168,-10.878703,37.572803,3.8940334,7.857522,4.13111,11.490449,4.2840066,12.509607,-3.6108277,6.68966,-0.79930115,0.44332853618421053,0.7937741773196156,0.5470005102288253
Cool Cat.mp3,0.35150626,0.09307995,2416.659114016828,2358.384004207613,4781.997866122514,0.1117270607085323,143.5546875,-199.80487,70.710945,-4.8901477,36.61245,4.9392242,5.4754553,3.4985955,5.0250235,-3.7993221,2.2567878,-2.6981695,8.609618,-1.933365,0.48740234374999997,0.7518124291213462,0.5364639119276344
Corporal Clegg.mp3,0.3920753,0.15701182,2429.0026028275406,2415.1891912266224,5014.383495143019,0.1337346645245913,89.10290948275862,-72.73501,95.55036,-9.002844,27.990503,3.0183825,-3.2001514,-6.2229304,5.376179,0.13580039,0.11492171,2.5175664,1.9500763,-5.4225426,0.1697669719827586,0.7943202082262032,0.5447989091860819
Crash Course In Brain Surgery_1.mp3,0.5029092,0.094990805,2554.3920185346806,2597.238465969165,5657.533293877923,0.1187040012998918,89.10290948275862,-141.25615,84.14975,12.454199,23.137997,17.05101,13.339553,-1.9574573,10.748295,0.06702644,6.3391623,2.102733,8.339952,-3.6842642,0.1697669719827586,0.7742961914827744,0.5800940100996137
Crash Course In Brain Surgery_1_1.mp3,0.50917417,0.23248126,2983.218074551448,2749.138680807021,6318.673409547193,0.1360287990102706,89.10290948275862,-39.669228,58.777184,2.1961546,39.21672,24.495932,17.291952,2.1341538,9.768514,1.540104,4.6189437,2.506054,5.9497952,-4.50808,0.1697669719827586,0.8386574459641158,0.6419641425560224
Crash Course In Brain Surgery_1_2.mp3,0.5265306,0.07099146,3013.518255388281,2775.9110969183084,6384.695815249283,0.1405595068436776,89.10290948275862,-150.65724,60.283257,-0.7376503,37.838085,23.934166,16.982765,2.383155,9.764684,2.1554663,4.5994205,3.1502438,6.0742927,-3.9774165,0.1697669719827586,0.6670302204310625,0.6483407126536167
Crash Course In Brain Surgery_2.mp3,0.5174727,0.07739533,3067.759546294763,2747.802306915156,6417.878393802247,0.1482025544347537,89.10290948275862,-144.25612,55.91144,1.1651081,36.73193,23.88192,16.58353,2.5069082,9.560042,2.0675957,4.6384287,3.0107777,6.021908,-3.979403,0.1697669719827586,0.7097927437035809,0.6502512429938707
Crash Dive On Mingo City.mp3,0.41988418,0.11193688,2396.849968352734,2102.861540718204,4649.995242196456,0.1383750253749522,117.45383522727272,-137.74019,95.745834,-39.457523,24.652805,1.4319288,2.900821,-2.852555,5.2784133,-0.6596011,4.2520413,-6.1968865,0.39478403,-4.0273294,0.33514737215909085,0.7917479974682187,0.5025426894250489
Crazy Little Thing Called Love.mp3,0.3681118,0.13261919,2483.121768675223,2626.457658634105,5423.852282837763,0.108691780199617,151.99908088235293,-114.231476,79.705025,4.8662076,28.09476,4.8661494,2.608098,-2.1348977,1.9461689,-7.705665,0.7582602,-8.383263,-0.34092945,-6.5433307,0.5366613051470587,0.7986497414940178,0.5766193841967854
Creeping Death_1.mp3,0.5158539,0.13094932,1658.0959080179664,2060.9203000470925,3728.668234767025,0.0473909219078909,117.45383522727272,-145.9118,105.91569,-12.057174,63.546288,6.027825,13.676142,7.286227,21.142225,1.747829,7.003951,4.2136893,2.6934106,-0.10509324,0.49297460643541813,0.7326476726414373,0.4234246283076832
Creeping Death_1_1.mp3,0.560239,0.21838309,2869.149157995076,2603.280284275527,5809.015886967569,0.1453716197080528,117.45383522727272,-2.662995,63.83864,-7.816458,45.238922,5.7743983,7.716278,3.2070253,15.699937,3.7948945,8.746073,-1.5744327,7.4742036,-0.96016383,0.33514737215909085,0.8295319326396061,0.6123249513339485
Creeping Death_1_2.mp3,0.46867263,0.17343144,2056.49780583999,2546.658051615766,4920.028014508108,0.0648583896568988,103.359375,-76.87814,103.4157,11.7253275,22.113316,5.5940385,15.626138,0.33931983,11.391076,0.85909927,7.50369,5.8269053,6.0888014,-0.9184213,0.3583545185293036,0.7645198244671992,0.5239820370359698
Creeping Death_1_3.mp3,0.47939804,0.20141675,2821.393586649752,2355.330408596378,5359.518725756205,0.1691425365740198,99.38401442307692,-12.296744,64.10394,-22.733585,52.718563,4.194488,7.626314,-0.30946502,9.372818,-9.865597,1.6008877,-2.0937095,-4.691846,-7.0723476,0.22974008413461533,0.8257114869319802,0.5765556597395225
Crying Song.mp3,0.2664118,0.0551588,1363.653986819878,2003.4884475607148,2861.237523764258,0.0505128942320749,123.046875,-344.26855,118.62439,31.741478,40.113083,13.591223,11.413481,-2.5223107,3.4307747,-13.05467,-1.3614311,-4.892881,-3.7026615,-2.6248221,0.5162347548037753,0.44004511894559023,0.38680145462707716
Cure_1.mp3,0.47915548,0.24009512,2746.555693929882,2647.598356006707,5724.1644558676335,0.1174714319259821,117.45383522727272,-14.390314,69.01089,-9.297056,35.217182,12.0628805,12.041578,6.56111,10.215768,4.713902,7.9945045,1.0793011,6.9169455,-1.4925956,0.33514737215909085,0.8197244555143905,0.6056053638938266
Cyanide_1.mp3,0.47363126,0.3831305,3137.970159633386,2718.8080133110448,6304.888213728263,0.1554698509595827,129.19921875,48.197933,53.695675,-2.8153856,39.91722,3.6272285,10.432695,-2.7214572,8.302734,1.123185,5.771401,-1.2042768,6.5331492,-1.1487246,0.40366210937499997,0.8510376127706709,0.6536480176272192
Cymbaline.mp3,0.3390055,0.053131893,1396.2689489604606,1801.3421510752291,2819.781128564199,0.066222143954918,151.99908088235293,-261.2158,144.29477,-5.430243,29.043558,1.8133825,-0.712967,-3.536729,0.35750365,-4.1424813,0.45821065,-6.952327,-6.66401,-7.046649,0.6379948732823046,0.4304928739168368,0.3647946637804497
Damage Case_1.mp3,0.5234425,0.25926793,3390.7007705656265,2808.497275745192,6717.910294083764,0.1946080048912471,161.4990234375,29.146938,47.61002,-4.873008,32.3934,6.2095575,10.778505,2.5872178,10.191405,-0.26695293,4.3383565,-1.414575,2.5375338,-3.3060699,0.5920776367187499,0.87125606164525,0.6901322365247117
Damage Case_1_1.mp3,0.5187864,0.1684241,3164.736901431364,2688.5103249570734,6268.69006870538,0.1776351694705182,161.4990234375,-15.825938,54.419907,-9.480235,35.21811,4.5522404,12.042874,1.6469954,10.891976,-0.6757499,4.6964483,-1.5687332,2.7898505,-3.5708408,0.5920776367187499,0.8531789521145091,0.6525374807627706
"Damage, Inc._1.mp3",0.44838586,0.15991218,2663.5779936518657,2202.033373376848,4914.442413495247,0.1482985696211429,92.28515625,-97.42273,63.627117,-16.987993,41.778255,8.414647,11.185619,5.653951,14.171391,-0.39609587,3.4003134,4.535969,7.4749312,0.19321828,0.188330078125,0.8130862394921492,0.5416119710372925
Dancer.mp3,0.47089875,0.1101543,2966.188314842021,2522.9640439182654,5777.054967150646,0.1626514995810654,99.38401442307692,-112.96644,60.432247,-12.975379,33.78244,2.6056159,10.59343,1.3665407,10.851692,0.038701937,9.675574,-0.19322085,4.0158367,-1.0809304,0.22974008413461533,0.8372950651873616,0.6119893369739853
Dead On Time.mp3,0.44832423,0.17930743,2559.0199216269866,2299.616236901544,4935.1509807778775,0.1428736475105629,117.45383522727272,-39.92126,80.54296,-21.77161,38.25919,-0.32157478,6.4797654,-3.137456,7.121094,0.0055097803,11.789082,-1.1484698,-2.6465437,-6.1101055,0.33514737215909085,0.804721593730159,0.5433540217753916
